id;name;lat;lon;city;address;website;description;image_url;google_place_id;google_rating;google_user_ratings_total;google_editorial_summary
gym_001140;Hällby utegym;59.391188;16.414807;Eskilstuna;;https://www.eskilstuna.se/kultur-och-fritid/idrott-motion-och-friluftsliv/utegym/hallby-utegym;Gymmet är placerat utefter gångstråket som leder genom centrala Hällby. Informationstavla om redskapen finns på platsen. Parkering finns längs med vägen 50 meter norr om utegymmet.;https://www.eskilstuna.se/images/18.6304392c17849fef8ed16211/1699017122815/x1280p/Utegym%20H%C3%A4llby.webp;;;;
gym_001141;Kjula utegym;59.387850;16.680630;Eskilstuna;;https://www.eskilstuna.se/kultur-och-fritid/idrott-motion-och-friluftsliv/utegym/kjula-utegym;Gymmet finns utmed gångbanan i Kungsparken. Informationstavla om redskapen finns på platsen. Gatuparkering finns längs med villagatorna i området 100 meter ifrån gymmet.;https://www.eskilstuna.se/images/18.3737cfbb1784a0f106e112ac/1699017077864/x1280p/Utegym%20Kjula.webp;;;;
gym_001142;Långbergsparkens utegym;59.389136;16.543744;Eskilstuna;;https://www.eskilstuna.se/kultur-och-fritid/idrott-motion-och-friluftsliv/utegym/langbergsparkens-utegym;Gymmet finns i Långbergsparkens östra del. Information om redskapen finns klistrade på varje redskap.;https://www.eskilstuna.se/images/18.3737cfbb1784a0f106e146a6/1699017126896/x1280p/Utegym%20L%C3%A5ngbergsparken.webp;;;;
gym_001143;Mesta Utegym;59.34727943627086;16.455506695083567;Eskilstuna;Hemmansvägen 18, 632 36 Eskilstuna;https://www.eskilstuna.se/kultur-och-fritid/idrott-motion-och-friluftsliv/utegym/mesta-utegym;Gymmet är placerat i Mestaparken. Informationstavla om redskapen finns på platsen. Gatuparkering finns i större delen av bostadsområdet väster och norr om utegymmet.;https://www.eskilstuna.se/images/18.3737cfbb1784a0f106e112ca/1699017089053/x1280p/Utegym%20Mesta.webp;ChIJPciHOyWTXkYR2MVtFB6PAe0;5.0;1;
gym_001144;Nedre Hamns utegym;59.379098511289605;16.502505447476025;Eskilstuna;Norra Hamn 3, 633 46 Eskilstuna;https://www.eskilstuna.se/kultur-och-fritid/idrott-motion-och-friluftsliv/utegym/nedre-hamns-utegym;Det första utegymmet i Eskilstuna. Instruktioner finns ditklistrade på varje redskap. Parkering finns på Rothoffsvägen 350 meter sydost om gymmet.;https://www.eskilstuna.se/images/18.3737cfbb1784a0f106e112ce/1699017094331/x1280p/Utegym%20Nedre%20hamn.webp;ChIJC40bvTSNXkYRA24HK1Q3gtA;4.7;3;
gym_001145;Skogstorp utegym;59.319112;16.479441;Eskilstuna;;https://www.eskilstuna.se/kultur-och-fritid/idrott-motion-och-friluftsliv/utegym/skogstorp-utegym;Gymmet är placerat söder om Skogstorpsskolan, intill en fotbollsplan. Informationstavla om redskapen finns på platsen. Gatuparkering finns i bostadsområdet både väster och öster om om utegymmet.;https://www.eskilstuna.se/images/18.3737cfbb1784a0f106e112d2/1750930496713/x1280p/Utegym%20Skogstorp.webp;;;;
gym_001146;Slagsta utegym;59.392799;16.486390;Eskilstuna;;https://www.eskilstuna.se/kultur-och-fritid/idrott-motion-och-friluftsliv/utegym/slagsta-utegym;Gymmet är placerat i västra delen av Slagstaparken. I närheten finns fotbollsplan, en större lekplats, skogsdunge och pulkabacke. Informationstavla om redskapen finns på platsen. Gatuparkering finns i större delen av bostadsområdet.;https://www.eskilstuna.se/images/18.3737cfbb1784a0f106e112d6/1699017104850/x1280p/Utegym%20Slagsta.webp;;;;
gym_001147;Stadsparkens utegym;59.374689;16.516208;Eskilstuna;;https://www.eskilstuna.se/kultur-och-fritid/idrott-motion-och-friluftsliv/utegym/stadsparkens-utegym;Utegym i centrala Eskilstuna. Träningscykel med display och justerbart motstånd. Tillgängliga redskap.;https://www.eskilstuna.se/images/18.d6f602317dc274eff5bb38/1699017141709/x1280p/Utegym%20Stadsparken.webp;;;;
gym_001148;Strömparkens utegym;59.35863588166593;16.50982824766101;Eskilstuna;Heleneborgsgatan 7, 633 58 Eskilstuna;https://www.eskilstuna.se/kultur-och-fritid/idrott-motion-och-friluftsliv/utegym/stromparkens-utegym;Utegym med fantastiskt läge i Strömparken intill Eskilstunaån. Informationstavla om redskapen finns på platsen. Parkering finns längs med Rosenhällsgatan 250 meter öster om gymmet.;https://www.eskilstuna.se/images/18.3737cfbb1784a0f106e112e4/1699017114069/x1280p/Utegym%20Str%C3%B6mparken.webp;ChIJMyYDg6_yXkYRDl8is0V9PiM;4.3;29;
gym_001149;Hinderbana Dannike;57.685143;13.225914;Borås;;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/hinderbanadannike.4.3e142b5c15fbc692858f406.html;Hinderbanan finns vid idrottplatsen Dannehov i Dannike. Föräldraföreningen i Dannike har till största delen utfört arbetet med iordningställandet av hinder- och dirtbanan i Dannike, med medel från Fritids- och folkhälsoförvaltningen.;https://www.boras.se/images/18.5d9718e71640319574fea56c/1750162331589/ny_72dpi_hinderbana_dannike.webp;;;;
gym_001150;Kransmossens hinderbana;57.706662068982475;12.981767945880227;Borås;Kransvägen 210, 507 65 Borås;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/hinderbanakransmossen.4.3e142b5c15fbc692858f437.html;Hinderbanan finns vid Kransmossens idrottsplats, cirka 2,5 kilometer sydost om Borås, och har 21 hinder av olika svårighetsgrad.;https://www.boras.se/images/18.5d9718e71640319574feabe7/1749652141360/ny_72dpi_hinderbana_kransmossen.webp;ChIJGUKVvYKgWkYRZmFKnvIWcgw;4.2;48;
gym_001151;Hinderbana och utegym Bredared;57.811686;12.892112;Borås;RÅRYD 1, 504 96 Bredared;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/hinderbanaochutegymbredared.4.475fb4b71757ad6c4f624588.html;Utegymmet/hinderbanan ligger vid Bredareds IFs klubbstuga, Klåckaregården, i Bredared. Intill gymmet finns bänkar att vila på och en grillplats. Utegymmet/hinderbanan ägs och sköts av Bredareds IF.;https://www.boras.se/images/200.3888cf2c19998d2a4f556fad/1759727485434/72dpi_utegym_bredared_klockargarden1_foto_anna.webp;ChIJuaWQPdelWkYRA58h5Etfpe4;;;
gym_001152;Hinderbana och utegym Byttorps idrottsplats;57.723555;12.900755;Borås;Klingarevägen 8, 504 71 Borås;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/hinderbanaochutegymbyttorpsidrottsplats.4.78a8350a16b8eb871d1b6150.html;Vid Byttorps idrottsplats finns både en hinderbana och därtill några fristående gymstationer. Hinderbanan och gymstationerna är gratis att använda.;https://www.boras.se/images/200.18b2cef2197a1d48a61cdafc/1751968002460/72dpi_utegym_byttorp1.webp;ChIJVWjb1zWnWkYRR1t1ogfszrk;;;
gym_001153;Hinderbana och utegym Knektås Tosseryd;57.77826268691495;13.006977677621421;Borås;KNEKTÅSVÄGEN 37, 506 49 Borås;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/hinderbanaochutegymknektastosseryd.4.475fb4b71757ad6c4f624654.html;Utegymmet/hinderbanan finns vid Borås GIF´s klubbstuga i Knektås, norr om Tosseryd. I området finns även rullskidbanor, en basketplan, en pumptrack och leder för både vandring, mountainbike och skidåkning. Utegymmet/hinderbanan ägs och sköts av Borås GIF.;https://www.boras.se/images/18.475fb4b71757ad6c4f62466b/1751967895322/ny_72dpi_utegym_knektas1_foto_anna.webp;ChIJEYRIVGmhWkYRi9y8SJG2OWU;;;
gym_001154;Utegym och hinderbana i Äspered;57.751619;13.187288;Borås;LUNDAVALLEN, Lövaskogsvägen, 516 92 Äspered;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/hinderbanaaspered.4.3e142b5c15fbc692858f414.html;Hinderbanan/utegymet finns vid idrottsplatsen Lundavallen i Äspered. Uppförandet av hinderbanan/utegymet har till största delen utförts av ortsrådet i Äspered, ägs och drivs av Äspereds IF.;https://www.boras.se/images/18.5d9718e71640319574fead38/1750162401574/ny_72dpi_hinderbana_aspered.webp;ChIJL1Z4P-ieWkYRRIpaEMyV5eg;;;
gym_001155;Alelyckans utegym;57.713558;12.937893;Borås;Druveforsvägen 22, 504 33 Borås;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymalelyckan.4.3e142b5c15fbc692858f3ef.html;Här finns utegym med exempel på övningar man kan utföra. Det finns även möjlighet att spela boule, hoppa studsmatta eller träna sin balans. Utegymmet är beläget vid Druveforsvägen 22 och vid aktivitetsplats nr 80B.;https://www.boras.se/images/18.3e142b5c15fbc692858f3f5/1707491317344/Utegym%20Alelyckan.webp;;;;
gym_001156;Brämhults utegym;57.738278;13.011710;Borås;Gökgatan, 507 34 Brämhult;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymbramhult.4.5d707cfb1844c59ae81d8f68.html;Utegymmet i Brämhult är naturskönt beläget mellan Gökgatan och Tärngatan. Här använder du den egna kroppsvikten och en tavla med instruktioner ger dig förslag på övningar. Utegymmet har även belysning.;https://www.boras.se/images/18.63ca7ef418bcc058b7b1c1d9/1707491524347/Utegym%20Br%C3%A4mhult.webp;;;;
gym_001157;Dalsjöns utegym;57.716992454760;13.118327935332355;Borås;516 30 Dalsjöfors;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymdalsjon.4.475fb4b71757ad6c4f624635.html;Utegymmet finns vid Dalsjöns badplats.;https://www.boras.se/images/200.18b2cef2197a1d48a61cd9dc/1751967636264/72dpi_utegym_dalsjon1_foto_anna.webp;;;;
gym_001158; Fristad nya stationsparks utegym;57.826672;13.006385;Borås;Industrivägen, 513 82 Fristad;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor.4.3e142b5c15fbc692858f3e3.html;Utegymmet är avsett för alla som har en längd över 140 cm. På varje gymutrustning hittar du instruktioner för hur utrustning skall användas. Utegymmet är belyst. I parken finns även en lekplats.;https://www.boras.se/images/18.3e142b5c15fbc692858f3e5/1705583013088/Hinderbanan_Fof.webp;;;;
gym_001159;Gånghesters utegym;57.690787;13.023529;Borås;Idrottsvägen 39, 507 71 Gånghester;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymganghester.4.475fb4b71757ad6c4f62519b.html;Utegymmet finns vid Gånghesters idrottsplats Engvallen. Utegymmet ägs och sköts av Gånghesters SK.;https://www.boras.se/images/200.23bdc22d19998e17cfe678f8/1759823928818/72dpi_utegym_ganghester_engvallen1_foto_anna.webp;;;;
gym_001160;Hässleholmsparkens utegym;57.726096;12.975969;Borås;Distansgatan 45, Borås;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymhassleholmsparken.4.6c70cda617592435b07b272.html;I Hässleholmsparken kan du träna på utegymmet som har 4 fasta stationer. I parken finns även en multisportarena, en dubbel basketplan, parkourställning, lekplats och grillmöjligheter. Utegymmet är beläget i höjd med Distansgatan 45. Lekplats nr 33.;https://www.boras.se/images/18.6c70cda617592435b07b4be/1707491684959/Utegym%20H%C3%A4ssleholmsparken.webp;;;;
gym_001161;Rydboholms utegym;57.654046;12.885089;Borås;Sven Eriksons väg, 515 70 Rydboholm;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymrydboholm.4.4b299cab17d35f073fec91a2.html;Rydboholms utegym nr 201 är beläget mellan Sven Eriksons väg 1 och Ålgårdsvägen 23 i Rydboholm. Här finns 2 träningsmaskiner samt ett upphöjt trädäck för valfri aktivitet. Bredvid utegymmet finns en boulebana med sittmöjligheter samt en konstgräsplan.;https://www.boras.se/images/18.4b299cab17d35f073fec9350/1746534985677/(2)%20Rydboholm%20utegym.webp;;;;
gym_001162;Sjömarkens utegym;57.71880136864729;12.843238684802168;Borås;518 40 Borås;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymsjomarken.4.4a6bd4da18b853ac78a31ea.html;Utegymet finns på Idrottsgården i Sjömarken som ligger vid Hagavägen 16. Här finner du 10 olika stationer att utöva styrka och smidighet på.Utegymet ägs och sköts av Sjömarkens IF.;https://www.boras.se/images/18.4a6bd4da18b853ac78a335a/1703170872809/Sj%C3%B6marken%20IF%20Utegym%20webb.webp;ChIJQY6NhKEJUEYR06Q5RaGFjzk;;;
gym_001163;Utegym Storsjögården Viskafors;57.646445180015014;12.849626523523208;Borås;Skrapered Storsjögården 2, 515 34 Viskafors;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymstorsjogardenviskafors.4.475fb4b71757ad6c4f6255a8.html;Utegymmet finns vid Rydboholms SK sportstuga Storsjögården.Utegymmet ägs och sköts av Rydboholm SK.;https://www.boras.se/images/18.475fb4b71757ad6c4f6255c4/1751967821578/72dpi_utegym_storsjagarden1_foto_anna.webp;;;;
gym_001164;Utegym Tärnavägen Fristad;57.827364;13.010326;Borås;Tärnavägen 2, 513 33 Fristad;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymtarnavagenfristad.4.3e142b5c15fbc692858f430.html;Ett mycket uppskattat utegym i närheten av Fristad centrum. Gymmet består av fyra olika maskiner, där du totalt kan utföra 12 olika övningar. Intill utegymmet finns flera bänkar.;https://www.boras.se/images/18.5d9718e71640319574fea6dd/1750162349884/ny_72dpi_utegym_fristad.webp;;;;
gym_001165;Utegym Viared;57.692399;12.828689;Borås;Ryssnäsgatan 6, 504 64 Borås;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymviared.4.475fb4b71757ad6c4f624dad.html;Viareds utegym nr 202. ligger på Ryssnäsgatan 6 i Viared, mellan de båda industrifastigheterna. Utegymet är byggt och sköts av Viareds företagarförening. Den årliga säkerhetsbesiktningen och funktionskontrollerna görs av Borås Stad.;https://www.boras.se/images/200.3a5bd68197580a264c678d5/1750143859593/72dpi_utegym_viared1_foto_anna.webp;;;;
gym_001166;Utegym Ymergården;57.740745298918036;13.004134545523115;Borås;;https://www.boras.se/upplevaochgora/lekplatserochaktivitetsplatser/aktivitetsplatser/utegymochhinderbanor/utegymymergarden.4.475fb4b71757ad6c4f6245b5.html;Utegymmet ligger vid Ymergården på Brämhult. I området finns också bänkar att vila på, grillplatser, boulebanor, beachvolleybollbana och discgolfbanor.Utegymmet ägs och sköts av IK Ymer.;https://www.boras.se/images/200.3a5bd68197580a264c678dd/1750143906359/72dpi_utegym_ymergarden1_foto_anna.webp;;;;
gym_001167;Arabiedungen;63.83592193919119; 20.266312760971584;Umeå;;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/arabiedungen.4.27a2de8b172da059ace2139.html;I Arabiedungen på I20-området finns ett utegym med 13 hindren som är utspridda längs en 330 meter lång bana.;https://www.umea.se/images/18.4ff54ec174f999469c549/1602059599738/IMG_8393_webb.jpg;;;;
gym_001168;Bräntberget;63.84059212873908;20.31093325415104;Umeå;;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/brantberget.4.27a2de8b172da059ace214f.html;På Bräntberget finns ett utegym som erbjuder både lättare träning och övningar med hög belastning.;https://www.umea.se/images/18.4ff54ec174f999469c5d0/1602065525579/_MG_3862_webb.jpg;;;;
gym_001169;Böleängsparken;63.81884158440651;20.223078442217368;Umeå;904 35 Umeå;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/boleangsparken.4.174670ac18f90cfab9ae206.html;I direkt anslutning till Böleängsparkens lekplats finns ett utegym. Gymmet består av en stor flexibel klätterställning där du som utövare fritt får utforma din träning.;https://www.umea.se/images/18.174670ac18f90cfab9ae3d6/1716290438141/B%C3%B6le%C3%A4ngsparken2.JPG;;;;
gym_001170;Hagaparken;63.83168697601187;20.278789282156247;Umeå;903 42 Umeå;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/hagaparken.4.19a41f3a17567e789efbad.html;I Västra Hagaparken finns det träningsutrustning anpassad för äldre. Där kan du träna balans, styrka, koordination och avslappning.;https://www.umea.se/images/18.19a41f3a17567e789efbbc/1603961469015/utegym_hagaparken_447x298.jpg;;;;
gym_001171;Holmsund, Bräntevägen;63.706250;20.382734;Umeå;;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/holmsundbrantevagen.4.27a2de8b172da059ace215a.html;Utegym i Holmsund som har nio fristående stationer. Gymmet ligger i anslutning till ett elljusspår.;https://www.umea.se/images/18.4ff54ec174f999469c67a/1602073630144/20200617_112015501_iOS_webb.jpg;;;;
gym_001172;Hörnefors, Västermalmsparken;63.626120202436766;19.90995597593274;Umeå;;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/horneforsvastermalmsparken.4.27a2de8b172da059ace2186.html;I Västermalmsparken finns ett utegym som är i trä med fyra stationer som erbjuder både lättare träning och övningar med hög belastning.;https://www.umea.se/images/18.4ff54ec174f999469c84a/1602083710251/V%C3%A4stermalmsparken%20utegym_webb.jpg;;;;
gym_001173;Lundabron;63.82747816894458;20.221004074513836;Umeå;Kvarnlunden, Kvarnvägen 1A, 903 20 Umeå;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/lundabron.4.174670ac18f90cfab9ae17e.html;Utegymmet på Kvarnlunden erbjuder både statisk och dynamisk träning. Här kan du träna bänkpress, armpress och axelpress med ställbara vikter. Det finns också hoppstubbar, räcken i olika höjder samt en stretchyta.;;;;;
gym_001174;Nydala;63.807206;20.353876;Umeå;;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/nydala.4.174670ac18f90cfab9ae215.html;Intill Nydalasjöns sydöstra spets ligger ett utegym. Här finns tre moduler för styrketräning och stretchning med egen kroppsvikt som motstånd.;https://www.umea.se/images/18.174670ac18f90cfab9ae41c/1716290662509/Nydala.jpg;;;;
gym_001175;Sofiehem, Kapargränd;63.807857;20.301406;Umeå;;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/sofiehemkapargrand.4.728165491979a65d1fa95521.html;Vid Kapargränd på Sofiehem finns ett utegym med fyra stationer samt ett picknickbord.;https://www.umea.se/images/200.7d6477111985925eb04589f8/1754915826503/Utegym_Kapargr%C3%A4nd_01.jpg;;;;
gym_001176;Stadslidens utegym;63.83741737369865;20.296919357898442;Umeå;903 43 Umeå;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/stadsliden.4.27a2de8b172da059ace2170.html;Utegymmet på Stadsliden ligger i Gammliaskogen. Där finns fem stationer i anslutning till motionsspåren.;https://www.umea.se/images/18.4ff54ec174f999469c6c1/1602075644806/IMG_8411_webb.jpg;ChIJR181PHNbfEYRdOTCvBBrAtQ;1.0;1;
gym_001177;Sävar, Skogsvallen IP;63.907388603555155;20.54153318455174;Umeå;Aspvägen, 918 31 Sävar;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/savarskogsvallenip.4.27a2de8b172da059ace217b.html;På Skogsvallens IP i Sävar finns ett utegym med tre maskiner där du kan träna kroppens största muskelgrupper.;https://www.umea.se/images/18.4ff54ec174f999469c6cf/1602076320523/IMG_8330_webb.jpg;;;;
gym_001178;Tomtebo äventyrslekplats;63.807285026479825;20.349631977127395;Umeå;Sagovägen 39B, 907 51 Umeå;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/tomteboaventyrslekplats.4.19a41f3a17567e789efbbf.html;Träningsutrustningen finns söder om lekplatsen i en separat dunge, fint belägen vid Nydalasjöns södra ände.;;;;;
gym_001179;Ålidhem, utegym och fruktlund;63.809429;20.31945;Umeå;Kandidatvägen 28A, Umeå;https://www.umea.se/upplevaochgora/idrottmotionochfriluftsliv/friluftslivochmotion/utegym/alidhemutegymochfruktlund.4.6f09f76217563d7077c2e6.html;I det här utegymmet kan du träna i unika hemslöjdade träredskap.;https://www.umea.se/images/18.30a0b27c18c13d45425276f2/1701431890982/(2)%20%C3%85lidhem-%E2%80%9DPortal%E2%80%9D%20Armg%C3%A5ng-960.jpg;;;;
gym_001180;Baldershovs utegym;62.4083887;17.3182762;Sundsvall;Lasarettsvägen 20, 856 43 Sundsvall.;https://sundsvall.se/kommun/uppleva-och-gora/idrott-motion-och-friluftsliv/hallar-och-idrottsanlaggningar/utegym;Flertal stationer att träna på med din egen kroppsvikt, individuellt eller i grupp. Tips på övningar finns på plats. Utegymmet är belyst under kvällstid.;https://sundsvall.se/images/200.609507db1993e2d56a6a5132/1758053599244/(2)%20DSC_0005.jpg;;;;
gym_001181;Friluftscentrums utegym;62.3665872;17.3093667;Sundsvall;Södra Stadsberget 11, 852 38 Sundsvall;https://sundsvall.se/kommun/uppleva-och-gora/idrott-motion-och-friluftsliv/hallar-och-idrottsanlaggningar/utegym;Utegym vid Friluftscentrum Södra Berget strax intill Kafé Södra Berget.;https://sundsvall.se/images/18.235b114b198e57425bc6d376/1725976721863/(2)%20sodra-berget-sundsvall-friluftscentrum-utegym.png;;;;
